industria,nps,razones,crdito | hacer | dinero,ms | intereses | inters,colas | ir | evito,problema | comision | accesible,sistema | retirar | agentes,otros,sent_neg,sent_neutral,sent_pos,joy,sadness,anger,surprise,disgust,fear,others,hateful,targeted,aggressive
banca,PROMOTOR,"porque es practico, sencillo ademas puedo retirar en cualquier agente, cuando llame bim center me atendieron bien y rapido",0,0,1,1,0,0,0.0029639704152941704,0.4055483937263489,0.5914876461029053,0.6122884154319763,0.005854337476193905,0.005867785774171352,0.015646444633603096,0.004473377484828234,0.003903717966750264,0.35196587443351746,0.037270437926054,0.012042536400258541,0.018162908032536507
banca,PROMOTOR,"es mucho mas rapido, mas comodidad, evito ir a la financiera",0,0,1,0,0,0,0.00940336287021637,0.9616681337356567,0.028928522020578384,0.14192147552967072,0.03186015412211418,0.01659659668803215,0.037488196045160294,0.018969139084219933,0.023977573961019516,0.7291869521141052,0.1691257357597351,0.02065376192331314,0.04655922204256058
banca,PROMOTOR,"porque es facil, accesible, mas seguro",0,0,0,1,0,0,0.003579314798116684,0.5630078315734863,0.43341293931007385,0.6194061636924744,0.020676102489233017,0.005652539897710085,0.011787237599492073,0.004351162351667881,0.005357263144105673,0.33276957273483276,0.12509043514728546,0.019138844683766365,0.03236741945147514
banca,PROMOTOR,es mas rapido y evita las colas,0,0,1,0,0,0,0.047578852623701096,0.8554759621620178,0.09694517403841019,0.0980614572763443,0.03176745027303696,0.023027945309877396,0.029545847326517105,0.02531459741294384,0.025819487869739532,0.7664632797241211,0.2981990873813629,0.027785541489720345,0.10423722863197327
banca,DETRACTOR,no se puede retirar en agentes porque no usan el bim,0,0,1,0,1,0,0.927861750125885,0.07120189815759659,0.0009363343706354499,0.00572798028588295,0.007209490519016981,0.004714022856205702,0.004129778128117323,0.0025751746725291014,0.0015752501785755157,0.974068284034729,0.11605744808912277,0.009318465366959572,0.03788728266954422
banca,PROMOTOR,es mas rapido el retiro,0,0,0,0,1,0,0.0385049544274807,0.9542020559310913,0.0072929090820252895,0.0317092128098011,0.03374454751610756,0.011060469783842564,0.13624726235866547,0.020164139568805695,0.03462270274758339,0.7324516773223877,0.19496895372867584,0.03720666095614433,0.08368323743343353
banca,PROMOTOR,es mas rapido el retiro,0,0,0,0,1,0,0.0385049544274807,0.9542020559310913,0.0072929090820252895,0.0317092128098011,0.03374454751610756,0.011060469783842564,0.13624726235866547,0.020164139568805695,0.03462270274758339,0.7324516773223877,0.19496895372867584,0.03720666095614433,0.08368323743343353
banca,PROMOTOR,es rapido en cualquier agente,0,0,1,0,0,0,0.0418732613325119,0.9501633048057556,0.007963426411151886,0.03325424715876579,0.01722879149019718,0.011922396719455719,0.060612358152866364,0.023793529719114304,0.01941610686480999,0.8337725400924683,0.3603373169898987,0.06991470605134964,0.11182036250829697
banca,PROMOTOR,esta cerca a su domicilio,0,0,0,0,1,0,0.0016481396742165089,0.9861358404159546,0.012215989641845226,0.016186198219656944,0.012356112711131573,0.0019624358974397182,0.02356603555381298,0.003673112951219082,0.008467856794595718,0.9337884187698364,0.07883106172084808,0.022518543526530266,0.03037763386964798
banca,NEUTRAL,es rapido pero ha tenido problemas para el retiro ya que hizo cambio de equipo y ya no puede ingresar al bim,0,0,0,1,1,0,0.2559487521648407,0.742089033126831,0.001962195383384824,0.0056774308905005455,0.00995196495205164,0.0007345961057581007,0.0074641588144004345,0.0011420843657106161,0.004182154778391123,0.9708476066589355,0.022408250719308853,0.014500083401799202,0.014401877298951149
banca,DETRACTOR,no hay agentes en el tambo huncayo av colinas para realizar el retiro,1,0,0,0,1,0,0.6842337250709534,0.3137977123260498,0.001968622440472245,0.002217288129031658,0.01177664753049612,0.004239673726260662,0.010892335325479507,0.002272216137498617,0.0051106782630085945,0.9634910821914673,0.025650754570961,0.010151070542633533,0.017099568620324135
banca,PROMOTOR,es mas practico en cualquier cajero se puede retirar y evita las colas,0,0,1,0,0,0,0.0032090055756270885,0.9888365268707275,0.00795444380491972,0.022937998175621033,0.010471965186297894,0.004946606233716011,0.010622764006257057,0.005316878203302622,0.00565708102658391,0.9400465488433838,0.07151610404253006,0.00953917670994997,0.030392946675419807
banca,DETRACTOR,en agencia a veces no hay sistemas y no se puede retirar montos mayores,0,0,1,0,0,0,0.9936155080795288,0.006133679766207933,0.0002507926255930215,0.003121803980320692,0.0111448485404253,0.0037842770107090473,0.004380572587251663,0.002013589022681117,0.003321671159937978,0.972233235836029,0.05737295001745224,0.00704223895445466,0.020832113921642303
banca,NEUTRAL,es mas accesible rapido y evita las colas,0,0,1,0,0,0,0.022090209648013115,0.7941096425056458,0.1838001161813736,0.12805938720703125,0.023847730830311775,0.01204824261367321,0.01714777573943138,0.014571206644177437,0.017979353666305542,0.7863461375236511,0.24815048277378082,0.01953286863863468,0.07826617360115051
banca,PROMOTOR,es mas seguro y rapido,0,0,0,0,0,1,0.006432372611016035,0.912217915058136,0.08134976774454117,0.17331638932228088,0.024231592193245888,0.011820572428405285,0.019528614357113838,0.014036386273801327,0.01290098112076521,0.7441655993461609,0.12416315823793411,0.025567803531885147,0.045452605932950974
banca,DETRACTOR,problemas con la clave sale incorrecta,0,0,0,1,0,0,0.5661723017692566,0.4309525489807129,0.002875199541449547,0.00848208274692297,0.006264655385166407,0.004491300322115421,0.017292913049459457,0.003877936163917184,0.009505027905106544,0.9500859379768372,0.05875290930271149,0.016561290249228477,0.02630273997783661
banca,PROMOTOR,es mas rapido el retiro con el codigo y estas cerca a su domicilio,0,0,0,0,1,0,0.003981919959187508,0.9856809377670288,0.010337100364267826,0.03290889784693718,0.022690920159220695,0.00487901084125042,0.020959090441465378,0.0083540678024292,0.013784119859337807,0.8964239358901978,0.13583222031593323,0.02711959183216095,0.06415810436010361
banca,PROMOTOR,es mas rapido y seguro evita robos,0,0,1,0,0,0,0.009410104714334011,0.2625097334384918,0.7280802130699158,0.21803061664104462,0.016653137281537056,0.009179471991956234,0.021265756338834763,0.012526853941380978,0.013350808061659336,0.7089934349060059,0.09254404157400131,0.01309080421924591,0.035557642579078674
banca,PROMOTOR,es mas facil y evita las colas,0,0,1,0,0,0,0.02304154634475708,0.9170022010803223,0.059956252574920654,0.13279761373996735,0.0441473014652729,0.029965994879603386,0.028319258242845535,0.03091662935912609,0.021958038210868835,0.7118951678276062,0.3117488920688629,0.020493004471063614,0.10023382306098938
banca,PROMOTOR,es mas facil y evita las colas,0,0,1,0,0,0,0.02304154634475708,0.9170022010803223,0.059956252574920654,0.13279761373996735,0.0441473014652729,0.029965994879603386,0.028319258242845535,0.03091662935912609,0.021958038210868835,0.7118951678276062,0.3117488920688629,0.020493004471063614,0.10023382306098938
banca,PROMOTOR,es mas rapido el retero,0,1,0,0,0,0,0.11600464582443237,0.8730841279029846,0.010911199264228344,0.03123275190591812,0.022754410281777382,0.012776934541761875,0.11301939934492111,0.01699024997651577,0.021396134048700333,0.7818301916122437,0.39441484212875366,0.131033793091774,0.17388345301151276
banca,PROMOTOR,es mas facil y rapido,0,0,0,0,0,1,0.025214653462171555,0.9335319399833679,0.041253384202718735,0.23410765826702118,0.0630858987569809,0.0224690530449152,0.03212202340364456,0.028402404859662056,0.01836727373301983,0.6014456748962402,0.1697189062833786,0.0300814937800169,0.06067872792482376
banca,PROMOTOR,es limitado el monto a retirar,0,0,1,0,1,0,0.1277012676000595,0.8700122237205505,0.0022865338250994682,0.006686056964099407,0.010719290003180504,0.004307497758418322,0.0102999247610569,0.0019506111275404692,0.0023413619492202997,0.9636952877044678,0.020831195637583733,0.010968263261020184,0.014150031842291355
banca,PROMOTOR,es rapido el retiro es mas seguro,0,0,0,0,1,0,0.0021709376014769077,0.9890680909156799,0.008761039935052395,0.06654676049947739,0.009832759387791157,0.0020135273225605488,0.03180951252579689,0.004581160843372345,0.009990851394832134,0.8752254843711853,0.16295629739761353,0.020760977640748024,0.04888021945953369
banca,PROMOTOR,es mas rapido el retiro,0,0,0,0,1,0,0.0385049544274807,0.9542020559310913,0.0072929090820252895,0.0317092128098011,0.03374454751610756,0.011060469783842564,0.13624726235866547,0.020164139568805695,0.03462270274758339,0.7324516773223877,0.19496895372867584,0.03720666095614433,0.08368323743343353
banca,NEUTRAL,es mas rapido y no hay colas,0,0,1,0,0,0,0.0030221110209822655,0.07895026355981827,0.9180276393890381,0.2407049536705017,0.01360291987657547,0.010720258578658104,0.05163796618580818,0.011970318853855133,0.013774723745882511,0.6575888395309448,0.2621459364891052,0.02688571810722351,0.07673800736665726
banca,PROMOTOR,es mas facil rapido se retira en cualquier cajero,0,0,1,0,1,0,0.025452960282564163,0.9638519883155823,0.010695130564272404,0.0625094473361969,0.01762288250029087,0.006390643306076527,0.01944275200366974,0.009536080062389374,0.0066106547601521015,0.8778876662254333,0.1619865894317627,0.02629954181611538,0.05449434742331505
banca,PROMOTOR,es mas rapido el retiro,0,0,0,0,1,0,0.0385049544274807,0.9542020559310913,0.0072929090820252895,0.0317092128098011,0.03374454751610756,0.011060469783842564,0.13624726235866547,0.020164139568805695,0.03462270274758339,0.7324516773223877,0.19496895372867584,0.03720666095614433,0.08368323743343353
banca,PROMOTOR,es mas rapido el retiro,0,0,0,0,1,0,0.0385049544274807,0.9542020559310913,0.0072929090820252895,0.0317092128098011,0.03374454751610756,0.011060469783842564,0.13624726235866547,0.020164139568805695,0.03462270274758339,0.7324516773223877,0.19496895372867584,0.03720666095614433,0.08368323743343353
banca,DETRACTOR,algunos agentes no tiene bim  en chorrillos los pinos,0,0,0,0,1,0,0.9770846962928772,0.02212272584438324,0.0007925722748041153,0.001882345648482442,0.0070257773622870445,0.001742416643537581,0.011226062662899494,0.00255357357673347,0.011019740253686905,0.9645499587059021,0.056280020624399185,0.007197936996817589,0.026983605697751045
banca,PROMOTOR,es mas rapido y evitas las colas en los bancos,1,0,1,0,0,0,0.014004046097397804,0.3017663061618805,0.6842296123504639,0.17919324338436127,0.020428353920578957,0.011272642761468887,0.019721200689673424,0.012007461860775948,0.01180903147906065,0.7455680966377258,0.13815440237522125,0.01008084136992693,0.04665262997150421
banca,PROMOTOR,es rapido el retiro,0,0,0,0,1,0,0.00754441786557436,0.9846121668815613,0.007843516767024994,0.07055222988128662,0.016112305223941803,0.009652202017605305,0.2595877945423126,0.013633286580443382,0.027256174013018608,0.6032059788703918,0.14378926157951355,0.03590415045619011,0.06429679691791534
banca,PROMOTOR,es rapido el retiro evita las colas se puede retirar en cualquier banco,0,0,1,0,1,0,0.003410969628021121,0.9639207720756531,0.032668337225914,0.043569762259721756,0.008456442505121231,0.003526435699313879,0.013946718536317348,0.004258312284946442,0.0056667388416826725,0.9205756783485413,0.0871901735663414,0.010573919862508774,0.037862684577703476
banca,DETRACTOR,le descontaron al momento del desembolso por el cajero del banco de la nacion no recuerda el monto,1,0,0,1,0,0,0.16544990241527557,0.8331843018531799,0.0013658057432621717,0.002701645717024803,0.010589709505438805,0.004096073564141989,0.010730525478720665,0.0023917979560792446,0.003576986724510789,0.9659131765365601,0.021389419212937355,0.01505849789828062,0.0160553939640522
banca,NEUTRAL,es mas rapido y hay cajeros en todos los lugares,0,0,0,0,1,0,0.01619621179997921,0.9613277912139893,0.0224759504199028,0.037307605147361755,0.014241879805922508,0.007252373732626438,0.02819836512207985,0.010708817280828953,0.01568966917693615,0.8866012692451477,0.17112496495246887,0.01523963175714016,0.05516982451081276
banca,PROMOTOR,evita las colas es rapido y no hay mucha aglomeracion,0,0,1,0,0,0,0.004778131376951933,0.4565086364746094,0.538713276386261,0.04121348634362221,0.030822113156318665,0.015738269314169884,0.022008873522281647,0.013948766514658928,0.02238798327744007,0.8538806438446045,0.12502431869506836,0.014061075635254383,0.04580517113208771
banca,PROMOTOR,es mas seguro y rapido,0,0,0,0,0,1,0.006432372611016035,0.912217915058136,0.08134976774454117,0.17331638932228088,0.024231592193245888,0.011820572428405285,0.019528614357113838,0.014036386273801327,0.01290098112076521,0.7441655993461609,0.12416315823793411,0.025567803531885147,0.045452605932950974
banca,NEUTRAL,es ma rapido y evita las colas,0,0,1,0,0,0,0.013738488778471947,0.90032559633255,0.08593595027923584,0.08482705056667328,0.024992670863866806,0.02204276993870735,0.025453563779592514,0.02047281339764595,0.020716262981295586,0.8014948964118958,0.2813791334629059,0.04078860953450203,0.11965327709913254
banca,DETRACTOR,no ha podido retirar su dinero tuvo problemas con la app bim sms de error lo sentimos,0,0,0,0,1,0,0.9562786221504211,0.04283036291599274,0.0008909752359613776,0.012979626655578613,0.14897485077381134,0.017232846468687057,0.005828924011439085,0.007197485771030188,0.00752849830314517,0.8002578020095825,0.02399347722530365,0.012778939679265022,0.015732834115624428
banca,PROMOTOR,es mas rapido y evita las colas,0,0,1,0,0,0,0.047578852623701096,0.8554759621620178,0.09694517403841019,0.0980614572763443,0.03176745027303696,0.023027945309877396,0.029545847326517105,0.02531459741294384,0.025819487869739532,0.7664632797241211,0.2981990873813629,0.027785541489720345,0.10423722863197327
banca,PROMOTOR,es mas facil y rapido,0,0,0,0,0,1,0.025214653462171555,0.9335319399833679,0.041253384202718735,0.23410765826702118,0.0630858987569809,0.0224690530449152,0.03212202340364456,0.028402404859662056,0.01836727373301983,0.6014456748962402,0.1697189062833786,0.0300814937800169,0.06067872792482376
banca,PROMOTOR,es mas seguro y facil,0,0,0,0,0,1,0.014095921069383621,0.9489736557006836,0.036930494010448456,0.22696757316589355,0.037740208208560944,0.01450253650546074,0.019682152196764946,0.016362536698579788,0.011741838417947292,0.6730031371116638,0.16264784336090088,0.023332849144935608,0.054026197642087936
banca,PROMOTOR,es mas rapido el retiro,0,0,0,0,1,0,0.0385049544274807,0.9542020559310913,0.0072929090820252895,0.0317092128098011,0.03374454751610756,0.011060469783842564,0.13624726235866547,0.020164139568805695,0.03462270274758339,0.7324516773223877,0.19496895372867584,0.03720666095614433,0.08368323743343353
banca,PROMOTOR,es mas rapido y no hay colas,0,0,1,0,0,0,0.0030221110209822655,0.07895026355981827,0.9180276393890381,0.2407049536705017,0.01360291987657547,0.010720258578658104,0.05163796618580818,0.011970318853855133,0.013774723745882511,0.6575888395309448,0.2621459364891052,0.02688571810722351,0.07673800736665726
banca,PROMOTOR,evita las colas y es mas rapido,0,0,1,0,0,0,0.016072312369942665,0.8857156038284302,0.09821203351020813,0.09784294664859772,0.03292485326528549,0.024174993857741356,0.029516398906707764,0.02522978000342846,0.02757101133465767,0.7627400159835815,0.21019718050956726,0.025827985256910324,0.08968961983919144
banca,NEUTRAL,a vceces es lenta la aplicacion de bim sucedio en algunas compaeras,0,0,0,1,0,0,0.9553313851356506,0.043987054377794266,0.000681628764141351,0.005620646756142378,0.04884052649140358,0.008966662921011448,0.024915359914302826,0.01030388567596674,0.020669417455792427,0.8806836009025574,0.15987996757030487,0.01843293383717537,0.04316915199160576
banca,NEUTRAL,se necesita internet y algunos no tienen,0,0,0,1,0,0,0.9915395379066467,0.00786240492016077,0.0005980951245874166,0.0033940637949854136,0.08328276127576828,0.020362993702292442,0.008592097088694572,0.007694968022406101,0.02257388085126877,0.8540992140769958,0.06576947867870331,0.006594630423933268,0.02331969328224659
banca,NEUTRAL,en el lugar donde vive no hay bim tienen que ir a otro lugar,0,0,1,0,1,0,0.9930745363235474,0.006588474847376347,0.0003369326295796782,0.002005463233217597,0.007799985818564892,0.009021840058267117,0.0093073770403862,0.0043731555342674255,0.004194273147732019,0.9632979035377502,0.13787759840488434,0.008508727885782719,0.05859740823507309
banca,DETRACTOR,no cuentan con montos disponbles y no quieren hacer el cobro completo se tiene que pagar por partes,0,0,0,0,1,0,0.9884700775146484,0.011164573021233082,0.00036527414340525866,0.0027774206828325987,0.02546103484928608,0.020803801715373993,0.01063591055572033,0.006095946300774813,0.00510471872985363,0.929121196269989,0.04201115667819977,0.007786550559103489,0.021156374365091324
banca,NEUTRAL,en payma no hay agentes de bcp ya que es campo,0,0,0,0,1,0,0.10572837293148041,0.893189013004303,0.0010826883371919394,0.002210917416960001,0.005133391823619604,0.0022969204001128674,0.012723922729492188,0.0021343694534152746,0.0036845600698143244,0.9718157649040222,0.255624920129776,0.010514630004763603,0.05845880135893822
banca,PROMOTOR,es mas rapido el retiro,0,0,0,0,1,0,0.0385049544274807,0.9542020559310913,0.0072929090820252895,0.0317092128098011,0.03374454751610756,0.011060469783842564,0.13624726235866547,0.020164139568805695,0.03462270274758339,0.7324516773223877,0.19496895372867584,0.03720666095614433,0.08368323743343353
banca,PROMOTOR,es mas facil y rapido,0,0,0,0,0,1,0.025214653462171555,0.9335319399833679,0.041253384202718735,0.23410765826702118,0.0630858987569809,0.0224690530449152,0.03212202340364456,0.028402404859662056,0.01836727373301983,0.6014456748962402,0.1697189062833786,0.0300814937800169,0.06067872792482376
banca,DETRACTOR,hay pocos lugares que no tienen bim para desembolsar a veces no hay sistema,0,0,0,0,1,0,0.9831569790840149,0.016491753980517387,0.0003512355324346572,0.0040289959870278835,0.013254213146865368,0.002747653052210808,0.0039793080650269985,0.002004140755161643,0.003166159614920616,0.9708195328712463,0.1509048044681549,0.004158835858106613,0.03714868798851967
banca,PROMOTOR,es mas rapido y es mas seguro,0,0,0,0,0,1,0.007993381470441818,0.41379567980766296,0.5782109498977661,0.23911508917808533,0.015477180480957031,0.007082510739564896,0.02462102100253105,0.009231346659362316,0.013491470366716385,0.6909813284873962,0.1724276840686798,0.03761669620871544,0.059621889144182205
banca,PROMOTOR,es mas rapido practico y evita las colas,0,0,1,0,0,0,0.013027415610849857,0.9415795207023621,0.04539313539862633,0.1168418675661087,0.025874800980091095,0.01215533446520567,0.03330317139625549,0.01674650050699711,0.020541422069072723,0.7745368480682373,0.2846878170967102,0.026002822443842888,0.08395612239837646
banca,PROMOTOR,no hay colas fue rapido el retiro,0,0,1,0,1,0,0.0029932272154837847,0.9855684638023376,0.011438235640525818,0.05136571079492569,0.015884313732385635,0.0036494159139692783,0.08157490938901901,0.005252908915281296,0.009425975382328033,0.8328468203544617,0.10290829092264175,0.017084788531064987,0.039390306919813156
banca,PROMOTOR,es mas facil y rapido,0,0,0,0,0,1,0.025214653462171555,0.9335319399833679,0.041253384202718735,0.23410765826702118,0.0630858987569809,0.0224690530449152,0.03212202340364456,0.028402404859662056,0.01836727373301983,0.6014456748962402,0.1697189062833786,0.0300814937800169,0.06067872792482376
banca,PROMOTOR,es seguro y rapido,0,0,0,0,0,1,0.0017872918397188187,0.8976194858551025,0.100593201816082,0.37876853346824646,0.031149478629231453,0.014458980411291122,0.042819928377866745,0.012481716461479664,0.01588190719485283,0.5044394731521606,0.0846765860915184,0.03896120563149452,0.04327085614204407
banca,NEUTRAL,es mas facil y mas practico,0,0,1,0,0,0,0.0160856693983078,0.9220861792564392,0.06182817369699478,0.19322527945041656,0.033863671123981476,0.015080002136528492,0.045994553714990616,0.014506854116916656,0.015134147368371487,0.6821955442428589,0.1437661051750183,0.027433058246970177,0.04787171259522438
banca,PROMOTOR,es mas facil rapido,0,0,0,0,0,1,0.30472344160079956,0.671656608581543,0.023619988933205605,0.18047325313091278,0.11886308342218399,0.037407055497169495,0.05660988762974739,0.03425123915076256,0.024635983631014824,0.5477595925331116,0.26951688528060913,0.037377405911684036,0.10019014030694962
banca,PROMOTOR,lo puede realizar en cualquier agente y no hay colas,0,0,1,0,0,0,0.0011709912214428186,0.9458144307136536,0.05301448702812195,0.01083684153854847,0.004682004917412996,0.0036439415998756886,0.015166201628744602,0.0028157406486570835,0.005963495466858149,0.9568917751312256,0.0746869444847107,0.0118783013895154,0.03476795181632042
banca,DETRACTOR,no pudo retirar monto de 6000 soles se tiene que retirar en partes,1,0,0,0,1,0,0.11191751807928085,0.8868556618690491,0.001226750435307622,0.003952057100832462,0.017568986862897873,0.005166516173630953,0.0074246469885110855,0.0021044635213911533,0.00255102408118546,0.9612323045730591,0.027799339964985847,0.0126584991812706,0.02092290110886097
banca,NEUTRAL,no pudo retirar 2500 soles tuvo que hacerlo en dos partes,1,0,0,0,1,0,0.8517702221870422,0.14699643850326538,0.0012332670157775283,0.006024770438671112,0.045803315937519073,0.014379305765032768,0.009396415203809738,0.004731873515993357,0.003635924542322755,0.9160283803939819,0.04215234890580177,0.012656407430768013,0.021718623116612434
banca,NEUTRAL,no quieren realizar recargas y no hay bim en el distrito santa isabel carabayllo,0,0,1,0,0,0,0.9900578856468201,0.009156039915978909,0.0007860784535296261,0.0018697044579312205,0.0073911938816308975,0.002989329630509019,0.006722587160766125,0.0017001114320009947,0.004766236990690231,0.9745607972145081,0.027274440973997116,0.012346127070486546,0.017983919009566307
banca,PROMOTOR,es mas rapido evita robos,0,0,1,0,0,0,0.11683400720357895,0.7851789593696594,0.09798707067966461,0.11046364158391953,0.050675973296165466,0.034779682755470276,0.05776609107851982,0.049104757606983185,0.03502102196216583,0.6621888875961304,0.15392789244651794,0.02779523655772209,0.055882684886455536
banca,PROMOTOR,es mas rapido se puede retirar en cualquier cajero,0,0,1,0,0,0,0.010595453903079033,0.9677680730819702,0.021636493504047394,0.038454920053482056,0.011077887378633022,0.0034042969346046448,0.01656224951148033,0.005148317199200392,0.005686232820153236,0.9196661710739136,0.06554731726646423,0.013808597810566425,0.027833854779601097
banca,PROMOTOR,se retira en cualquier cajero hay en todos lugares  es mas pratico y evita las colas,0,0,1,0,0,0,0.0038126311264932156,0.9316828846931458,0.0645044669508934,0.025362171232700348,0.005414019804447889,0.003955675754696131,0.0066231051459908485,0.0037664773408323526,0.0036107287742197514,0.9512677192687988,0.12080872803926468,0.009257616475224495,0.04704590514302254
banca,PROMOTOR,es rapido esta cerca a su domicilio y es ahorro de tiempo,0,0,1,0,1,0,0.0016704212175682187,0.4478963017463684,0.5504332184791565,0.17925311625003815,0.008541891351342201,0.003483893582597375,0.015574581921100616,0.0053503187373280525,0.008544540032744408,0.7792515754699707,0.06993734836578369,0.02355353534221649,0.0326424315571785
banca,PROMOTOR,es mas facil y esta cerca a su domicilio,0,0,0,0,1,0,0.003023338969796896,0.4746219217777252,0.522354781627655,0.11494682729244232,0.011858813464641571,0.0032504259143024683,0.01556317787617445,0.004781711846590042,0.007647175807505846,0.841951847076416,0.20158377289772034,0.033840540796518326,0.07028514891862869
banca,NEUTRAL,no desembolsan todo el monto en algunas agencias,0,1,0,0,1,0,0.6402618288993835,0.358211487531662,0.001526625594124198,0.001650680904276669,0.008185334503650665,0.0034351490903645754,0.02119274251163006,0.0022777842823415995,0.003961961250752211,0.9592963457107544,0.058734335005283356,0.006105991546064615,0.021901341155171394
banca,PROMOTOR,es mas rapido el retiro evita ir al banco,0,0,1,0,0,0,0.010954606346786022,0.966254472732544,0.022790951654314995,0.04318120330572128,0.01693948730826378,0.004713183734565973,0.02616341970860958,0.00855781976133585,0.013952142558991909,0.8864928483963013,0.11522858589887619,0.025948122143745422,0.05758608132600784
banca,PROMOTOR,evita las colas y es rapido,0,0,1,0,0,0,0.0054487972520291805,0.917826235294342,0.07672499120235443,0.09882543981075287,0.01911814510822296,0.01790071837604046,0.022408122196793556,0.016038013622164726,0.018744001165032387,0.8069655895233154,0.1875241994857788,0.02831973508000374,0.09423751384019852
banca,PROMOTOR,es mas rapido y evita las colas,0,0,1,0,0,0,0.047578852623701096,0.8554759621620178,0.09694517403841019,0.0980614572763443,0.03176745027303696,0.023027945309877396,0.029545847326517105,0.02531459741294384,0.025819487869739532,0.7664632797241211,0.2981990873813629,0.027785541489720345,0.10423722863197327
banca,PROMOTOR,es mas practico y rapido,0,0,1,0,0,0,0.008607150055468082,0.9292433857917786,0.06214940547943115,0.1062888354063034,0.02248488925397396,0.01161758229136467,0.03955318033695221,0.013464054092764854,0.01356369536370039,0.7930277585983276,0.09993866831064224,0.02554325945675373,0.037060074508190155
banca,PROMOTOR,evita las colas y es rapido el retiro,0,0,1,0,0,0,0.0043958453461527824,0.9591543674468994,0.03644975647330284,0.08839376270771027,0.013334875926375389,0.008981594815850258,0.023974008858203888,0.009603573940694332,0.013167479075491428,0.842544674873352,0.16662684082984924,0.02043026126921177,0.0791994035243988
banca,PROMOTOR,es mas rapido el desembolso,0,0,1,0,0,0,0.014887095429003239,0.9817302227020264,0.0033826271537691355,0.01955745369195938,0.039999306201934814,0.017907222732901573,0.09199540317058563,0.019757656380534172,0.03292519599199295,0.7778578400611877,0.14054378867149353,0.02899535372853279,0.060906555503606796
banca,PROMOTOR,es mas rapido y seguro,0,0,0,0,0,1,0.01232917420566082,0.9544336199760437,0.03323725610971451,0.13234393298625946,0.044489555060863495,0.016737759113311768,0.032587889581918716,0.020842446014285088,0.018429875373840332,0.7345685958862305,0.16423510015010834,0.03229379281401634,0.057605236768722534
banca,PROMOTOR,es rapido el desembolso,0,0,1,0,0,0,0.003935335204005241,0.9937468767166138,0.002317726146429777,0.015349085442721844,0.01568521559238434,0.007399796973913908,0.056249503046274185,0.006187062244862318,0.014763105660676956,0.8843662142753601,0.06521028280258179,0.017705777660012245,0.030197111889719963
banca,NEUTRAL,evitas las colas y es ahorro de tiempo,0,0,1,0,0,0,0.003943849820643663,0.4588537812232971,0.5372023582458496,0.19683542847633362,0.008492671884596348,0.012297771871089935,0.014948930591344833,0.0073624965734779835,0.006756100337952375,0.7533065676689148,0.08362722396850586,0.01194610632956028,0.03479119390249252
banca,NEUTRAL,a veces no hay sistema,0,0,0,0,1,0,0.8216716647148132,0.17095623910427094,0.007372044026851654,0.0442127101123333,0.15814395248889923,0.060370489954948425,0.02404029294848442,0.030648449435830116,0.018997419625520706,0.6635867357254028,0.04429510608315468,0.011962952092289925,0.024040114134550095
banca,PROMOTOR,porque es mas facil por bim,0,0,0,0,0,1,0.03142968565225601,0.9577423930168152,0.010827924124896526,0.08658141642808914,0.044884853065013885,0.015283658169209957,0.029551437124609947,0.01643502525985241,0.009424862451851368,0.7978386282920837,0.187422513961792,0.03356926515698433,0.0492127425968647
banca,PROMOTOR,porque no ha tenido problema desembolsando por bim,0,0,0,1,0,0,0.022082660347223282,0.9698212146759033,0.00809616781771183,0.004683362320065498,0.00725770927965641,0.011745345778763294,0.01958874799311161,0.004982779733836651,0.002553106052801013,0.9491890072822571,0.06728249043226242,0.011295749805867672,0.02332974597811699
banca,PROMOTOR,por que es muy facil para  las personas que no pueden ir hasta la agencia ya que se puede retirar en un  agente y les ahorra tiempo,0,0,1,0,1,0,0.08363994210958481,0.9116842150688171,0.0046758330427110195,0.028482239693403244,0.00169559963978827,0.001611239043995738,0.0031852175015956163,0.0013724216260015965,0.0010639046085998416,0.9625893235206604,0.21926608681678772,0.010650179348886013,0.06286167353391647
banca,NEUTRAL,"por que cuando quiso retirar no se podia, pero para recargar si se podia, no podia retirar 500 o 700 ya que el sistema estaba fallando en el bbva, quiso retirar en el bcp , le cobraron 1 sol de comision por cada 100soles de retiro, tambien realizo un un p",0,0,0,0,1,0,0.7518101334571838,0.24582821130752563,0.0023616403341293335,0.010997159406542778,0.03726242110133171,0.04194070026278496,0.014210835099220276,0.012761563993990421,0.0056968675926327705,0.8771305084228516,0.18447549641132355,0.028275661170482635,0.07929947227239609
banca,PROMOTOR,"por que es mas rapido , evita hacer colas.",0,0,1,0,0,0,0.0162902120500803,0.9283981323242188,0.05531170591711998,0.059939272701740265,0.02642131969332695,0.02528824470937252,0.01467064954340458,0.016277644783258438,0.014031537808477879,0.8433713316917419,0.40335431694984436,0.03465389087796211,0.10080192238092422
banca,PROMOTOR,"por que es mas efectivo, ya que en la plataforma de bim se puede realizar la transferencia, tambien puede pagar sus servicios.",0,0,1,0,0,0,0.004608717281371355,0.9243623614311218,0.07102887332439423,0.058908749371767044,0.01406855508685112,0.00457589328289032,0.00655172998085618,0.0035929426085203886,0.0028197148349136114,0.9094823598861694,0.04995052516460419,0.013210278935730457,0.02310973033308983
